root;compressed_script;encryption;crypt_aes;crypt_blowfish;transaction_control;txc_mvlocks;txc_mvcc;txc_locks;table_type;memory_tables;cached_tables;small_cache;large_cache;logging;detailed_logging;no_write_delay;small_log;energy;performance
1;1;0;0;0;1;1;0;0;1;0;1;0;1;0;0;0;1;7.4016;263.2
1;1;0;0;0;1;0;0;1;1;0;1;0;1;0;0;1;0;7.115;262.6
1;1;0;0;0;1;0;0;1;1;0;1;0;1;0;0;1;1;7.6574;265.6
1;1;0;0;0;1;0;0;1;1;0;1;0;1;0;0;0;1;7.4156;263.2
1;0;0;0;0;1;0;0;1;1;0;1;0;1;1;0;0;0;7.2886;261.6
1;0;0;0;0;1;0;0;1;1;0;1;0;1;1;0;1;0;7.0862;262
1;0;0;0;0;1;0;0;1;1;0;1;0;1;1;0;1;1;7.1994;264
1;0;0;0;0;1;0;0;1;1;0;1;0;1;1;0;0;1;7.985;264
1;0;0;0;0;1;0;0;1;1;0;1;0;1;1;1;0;0;7.3808;262
1;0;0;0;0;1;0;0;1;1;0;1;0;1;1;1;1;0;7.6442;264.4
1;0;0;0;0;1;0;0;1;1;0;1;0;1;1;1;1;1;7.4812;266.2
1;0;0;0;0;1;0;0;1;1;0;1;0;1;1;1;0;1;7.1848;263.4
1;0;0;0;0;1;0;1;0;1;0;1;0;1;0;0;0;0;7.349;262.2
1;0;0;0;0;1;0;1;0;1;0;1;0;1;1;0;0;0;7.0926;262.4
1;0;0;0;0;1;0;1;0;1;0;1;0;1;1;0;1;0;7.083;262.2
1;0;0;0;0;1;0;1;0;1;0;1;0;1;1;0;1;1;7.4212;263.6
1;0;0;0;0;1;0;1;0;1;0;1;0;1;1;0;0;1;7.3924;263
1;0;0;0;0;1;0;1;0;1;0;1;0;1;1;1;0;0;7.316;262
1;0;0;0;0;1;0;1;0;1;0;1;0;1;1;1;1;0;8.1002;262
1;0;0;0;0;1;0;1;0;1;0;1;0;1;1;1;1;1;7.3468;263.4
1;0;0;0;0;1;0;1;0;1;0;1;0;1;1;1;0;1;7.4944;265.2
1;0;0;0;0;1;0;1;0;1;0;1;0;1;0;0;1;0;7.3942;262.2
1;0;0;0;0;1;0;1;0;1;0;1;0;1;0;0;1;1;7.1012;263
1;0;0;0;0;1;0;1;0;1;0;1;0;1;0;0;0;1;7.0922;263.2
1;0;0;0;0;1;1;0;0;1;0;1;0;1;0;0;0;0;7.4692;265
1;0;0;0;0;1;1;0;0;1;0;1;0;1;1;0;0;0;7.328;261.8
1;0;0;0;0;1;1;0;0;1;0;1;0;1;1;0;1;0;7.3398;262.2
1;0;0;0;0;1;1;0;0;1;0;1;0;1;1;0;1;1;7.3782;263.4
1;0;0;0;0;1;1;0;0;1;0;1;0;1;1;0;0;1;7.3596;263
1;0;0;0;0;1;1;0;0;1;0;1;0;1;1;1;0;0;7.3514;262
1;0;0;0;0;1;1;0;0;1;0;1;0;1;1;1;1;0;7.0738;262.4
1;0;0;0;0;1;1;0;0;1;0;1;0;1;1;1;1;1;7.0916;263
1;0;0;0;0;1;1;0;0;1;0;1;0;1;1;1;0;1;7.1314;263.4
1;0;0;0;0;1;1;0;0;1;0;1;0;1;0;0;1;0;7.34;262.4
1;0;0;0;0;1;1;0;0;1;0;1;0;1;0;0;1;1;7.3806;263.6
1;0;0;0;0;1;1;0;0;1;0;1;0;1;0;0;0;1;7.3904;262.6
1;0;0;0;0;1;0;0;1;1;0;1;0;1;0;0;1;0;7.111;262.4
1;0;0;0;0;1;0;0;1;1;0;1;0;1;0;0;1;1;7.1184;263.2
1;0;0;0;0;1;0;0;1;1;0;1;0;1;0;0;0;1;8.0062;263.6
1;0;0;0;0;1;0;0;1;1;1;0;0;0;1;0;0;0;6.6326;249.2
1;0;0;0;0;1;0;0;1;1;1;0;0;0;1;0;1;0;6.6932;249.2
1;0;0;0;0;1;0;0;1;1;1;0;0;0;1;0;1;1;6.6656;249.4
1;0;0;0;0;1;0;0;1;1;1;0;0;0;1;0;0;1;6.6652;249.6
1;0;0;0;0;1;0;0;1;1;1;0;0;0;1;1;0;0;6.6436;248.6
1;0;0;0;0;1;0;0;1;1;1;0;0;0;1;1;1;0;6.6594;249.2
1;0;0;0;0;1;0;0;1;1;1;0;0;0;1;1;1;1;6.6776;249.2
1;0;0;0;0;1;0;0;1;1;1;0;0;0;1;1;0;1;6.7722;250.4
1;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;6.6646;248.6
1;0;0;0;0;1;0;1;0;1;1;0;0;0;1;0;0;0;6.6594;248.8
1;0;0;0;0;1;0;1;0;1;1;0;0;0;1;0;1;0;6.6372;248.8
1;0;0;0;0;1;0;1;0;1;1;0;0;0;1;0;1;1;6.6676;249.6
1;0;0;0;0;1;0;1;0;1;1;0;0;0;1;0;0;1;6.6522;249.2
1;0;0;0;0;1;0;1;0;1;1;0;0;0;1;1;0;0;6.6452;248.6
1;0;0;0;0;1;0;1;0;1;1;0;0;0;1;1;1;0;6.6232;248.4
1;0;0;0;0;1;0;1;0;1;1;0;0;0;1;1;1;1;6.6522;249.4
1;0;0;0;0;1;0;1;0;1;1;0;0;0;1;1;0;1;6.7152;249.6
1;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;1;0;6.649;248.6
1;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;1;1;6.6698;249.6
1;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;1;6.6658;249
1;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;6.6548;248.2
1;0;0;0;0;1;1;0;0;1;1;0;0;0;1;0;0;0;6.6268;248.8
1;0;0;0;0;1;1;0;0;1;1;0;0;0;1;0;1;0;6.6166;248.4
1;0;0;0;0;1;1;0;0;1;1;0;0;0;1;0;1;1;6.6476;249.4
1;0;0;0;0;1;1;0;0;1;1;0;0;0;1;0;0;1;6.6772;249.4
1;0;0;0;0;1;1;0;0;1;1;0;0;0;1;1;0;0;6.6564;249
1;0;0;0;0;1;1;0;0;1;1;0;0;0;1;1;1;0;6.6276;248.6
1;0;0;0;0;1;1;0;0;1;1;0;0;0;1;1;1;1;6.6506;249.4
1;0;0;0;0;1;1;0;0;1;1;0;0;0;1;1;0;1;6.7152;249.4
1;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1;0;6.6648;249
1;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1;1;6.672;248.8
1;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;1;6.6824;249.2
1;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;1;0;6.6608;248.8
1;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;1;1;6.692;249.6
1;0;0;0;0;1;0;0;1;1;0;1;1;0;0;0;0;0;7.2812;261.8
1;0;1;1;0;1;0;0;1;1;0;1;1;0;0;0;0;0;7.2958;262
1;0;1;1;0;1;0;0;1;1;0;1;1;0;1;0;0;0;7.3082;261.8
1;0;1;1;0;1;0;0;1;1;0;1;1;0;1;0;1;0;7.1288;262
1;0;1;1;0;1;0;0;1;1;0;1;1;0;1;0;1;1;7.2184;265.4
1;0;1;1;0;1;0;0;1;1;0;1;1;0;1;0;0;1;8.0104;265
1;0;1;1;0;1;0;0;1;1;0;1;1;0;1;1;0;0;7.9458;262.6
1;0;1;1;0;1;0;0;1;1;0;1;1;0;1;1;1;0;7.1308;262.2
1;0;1;1;0;1;0;0;1;1;0;1;1;0;1;1;1;1;7.181;265.4
1;0;1;1;0;1;0;0;1;1;0;1;1;0;1;1;0;1;7.4216;265.2
1;0;1;1;0;1;0;1;0;1;0;1;1;0;0;0;0;0;7.9328;262.6
1;0;1;1;0;1;0;1;0;1;0;1;1;0;1;0;0;0;7.3526;262.8
1;0;1;1;0;1;0;1;0;1;0;1;1;0;1;0;1;0;7.1468;263.4
1;0;1;1;0;1;0;1;0;1;0;1;1;0;1;0;1;1;7.1418;265
1;0;1;1;0;1;0;1;0;1;0;1;1;0;1;0;0;1;7.991;265
1;0;1;1;0;1;0;1;0;1;0;1;1;0;1;1;0;0;7.3404;263.2
1;0;1;1;0;1;0;1;0;1;0;1;1;0;1;1;1;0;7.1514;262.8
1;0;1;1;0;1;0;1;0;1;0;1;1;0;1;1;1;1;7.1814;264.6
1;0;1;1;0;1;0;1;0;1;0;1;1;0;1;1;0;1;8.0102;264.6
1;0;1;1;0;1;0;1;0;1;0;1;1;0;0;0;1;0;7.1282;262.8
1;0;1;1;0;1;0;1;0;1;0;1;1;0;0;0;1;1;7.1674;265
1;0;1;1;0;1;0;1;0;1;0;1;1;0;0;0;0;1;7.3658;264.8
1;0;1;1;0;1;1;0;0;1;0;1;1;0;0;0;0;0;7.3468;262.6
1;0;1;1;0;1;1;0;0;1;0;1;1;0;1;0;0;0;7.972;263
1;0;1;1;0;1;1;0;0;1;0;1;1;0;1;0;1;0;7.116;263
1;0;1;1;0;1;1;0;0;1;0;1;1;0;1;0;1;1;7.1724;264.8
1;0;1;1;0;1;1;0;0;1;0;1;1;0;1;0;0;1;7.3932;264.4
1;0;1;1;0;1;1;0;0;1;0;1;1;0;1;1;0;0;7.286;262
1;0;1;1;0;1;1;0;0;1;0;1;1;0;1;1;1;0;7.1796;262.6
1;0;1;1;0;1;1;0;0;1;0;1;1;0;1;1;1;1;7.2056;265
1;0;1;1;0;1;1;0;0;1;0;1;1;0;1;1;0;1;8.0322;265
1;0;1;1;0;1;1;0;0;1;0;1;1;0;0;0;1;0;7.1978;262.6
1;0;1;1;0;1;1;0;0;1;0;1;1;0;0;0;1;1;7.1896;265
1;0;1;1;0;1;1;0;0;1;0;1;1;0;0;0;0;1;8.0274;264.4
1;0;1;1;0;1;0;0;1;1;0;1;1;0;0;0;1;0;7.1328;262.2
1;0;1;1;0;1;0;0;1;1;0;1;1;0;0;0;1;1;7.1482;265
1;0;1;1;0;1;0;0;1;1;0;1;1;0;0;0;0;1;8.0446;265.4
1;0;1;0;1;1;0;0;1;1;0;1;1;0;0;0;0;0;14.1212;481.8
1;0;1;0;1;1;0;0;1;1;0;1;1;0;1;0;0;0;14.1288;482
1;0;1;0;1;1;0;0;1;1;0;1;1;0;1;0;1;0;13.9802;482
1;0;1;0;1;1;0;0;1;1;0;1;1;0;1;0;1;1;13.7864;484.6
1;0;1;0;1;1;0;0;1;1;0;1;1;0;1;0;0;1;15.479;484
1;0;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;0;14.1594;481.6
1;0;1;0;1;1;0;0;1;1;0;1;1;0;1;1;1;0;13.9532;482.4
1;0;1;0;1;1;0;0;1;1;0;1;1;0;1;1;1;1;13.76;484.4
1;0;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;1;15.4904;484.2
1;0;1;0;1;1;0;1;0;1;0;1;1;0;0;0;0;0;15.267;517
1;0;1;0;1;1;0;1;0;1;0;1;1;0;1;0;0;0;16.5246;517
1;0;1;0;1;1;0;1;0;1;0;1;1;0;1;0;1;0;15.001;517.8
1;0;1;0;1;1;0;1;0;1;0;1;1;0;1;0;1;1;14.837;519.6
1;0;1;0;1;1;0;1;0;1;0;1;1;0;1;0;0;1;15.3056;519.4
1;0;1;0;1;1;0;1;0;1;0;1;1;0;1;1;0;0;15.2554;517.2
1;0;1;0;1;1;0;1;0;1;0;1;1;0;1;1;1;0;14.7892;518
1;0;1;0;1;1;0;1;0;1;0;1;1;0;1;1;1;1;15.1122;519.8
1;0;1;0;1;1;0;1;0;1;0;1;1;0;1;1;0;1;16.6586;519.6
1;0;1;0;1;1;0;1;0;1;0;1;1;0;0;0;1;0;15.0508;518.2
1;0;1;0;1;1;0;1;0;1;0;1;1;0;0;0;1;1;14.8266;519
1;0;1;0;1;1;0;1;0;1;0;1;1;0;0;0;0;1;16.6334;519.2
1;0;1;0;1;1;1;0;0;1;0;1;1;0;0;0;0;0;15.286;517.4
1;0;1;0;1;1;1;0;0;1;0;1;1;0;1;0;0;0;15.2518;517.2
1;0;1;0;1;1;1;0;0;1;0;1;1;0;1;0;1;0;14.731;517
1;0;1;0;1;1;1;0;0;1;0;1;1;0;1;0;1;1;15.0954;520.2
1;0;1;0;1;1;1;0;0;1;0;1;1;0;1;0;0;1;16.6186;519.2
1;0;1;0;1;1;1;0;0;1;0;1;1;0;1;1;0;0;15.2634;517.8
1;0;1;0;1;1;1;0;0;1;0;1;1;0;1;1;1;0;14.768;517.6
1;0;1;0;1;1;1;0;0;1;0;1;1;0;1;1;1;1;15.0886;520.2
1;0;1;0;1;1;1;0;0;1;0;1;1;0;1;1;0;1;16.6518;519.6
1;0;1;0;1;1;1;0;0;1;0;1;1;0;0;0;1;0;14.747;517.6
1;0;1;0;1;1;1;0;0;1;0;1;1;0;0;0;1;1;15.1188;520.2
1;0;1;0;1;1;1;0;0;1;0;1;1;0;0;0;0;1;16.6626;519.8
1;0;1;0;1;1;0;0;1;1;0;1;1;0;0;0;1;0;13.9358;482.4
1;0;1;0;1;1;0;0;1;1;0;1;1;0;0;0;1;1;13.7768;484.8
1;0;1;0;1;1;0;0;1;1;0;1;1;0;0;0;0;1;15.4644;485
1;1;0;0;0;1;0;0;1;1;0;1;1;0;0;0;0;0;7.2806;261.8
1;1;1;1;0;1;0;0;1;1;0;1;1;0;0;0;0;0;7.304;261.8
1;1;1;1;0;1;0;0;1;1;0;1;1;0;1;0;0;0;7.313;261.6
1;1;1;1;0;1;0;0;1;1;0;1;1;0;1;0;1;0;7.1342;262.4
1;1;1;1;0;1;0;0;1;1;0;1;1;0;1;0;1;1;7.231;265.2
1;1;1;1;0;1;0;0;1;1;0;1;1;0;1;0;0;1;8.0338;265.4
1;1;1;1;0;1;0;0;1;1;0;1;1;0;1;1;0;0;7.3558;262.2
1;1;1;1;0;1;0;0;1;1;0;1;1;0;1;1;1;0;7.1798;262.2
1;1;1;1;0;1;0;0;1;1;0;1;1;0;1;1;1;1;7.1912;265.2
1;1;1;1;0;1;0;0;1;1;0;1;1;0;1;1;0;1;8.0132;265.4
1;1;1;1;0;1;0;1;0;1;0;1;1;0;0;0;0;0;7.3162;262.6
1;1;1;1;0;1;0;1;0;1;0;1;1;0;1;0;0;0;8.0128;263
1;1;1;1;0;1;0;1;0;1;0;1;1;0;1;0;1;0;7.1876;263
1;1;1;1;0;1;0;1;0;1;0;1;1;0;1;0;1;1;7.205;265
1;1;1;1;0;1;0;1;0;1;0;1;1;0;1;0;0;1;7.4056;264.2
1;1;1;1;0;1;0;1;0;1;0;1;1;0;1;1;0;0;8.035;263.2
1;1;1;1;0;1;0;1;0;1;0;1;1;0;1;1;1;0;7.1896;262.8
1;1;1;1;0;1;0;1;0;1;0;1;1;0;1;1;1;1;7.2304;264.4
1;1;1;1;0;1;0;1;0;1;0;1;1;0;1;1;0;1;7.4154;264.6
1;1;1;1;0;1;0;1;0;1;0;1;1;0;0;0;1;0;7.1488;262.6
1;1;1;1;0;1;0;1;0;1;0;1;1;0;0;0;1;1;7.2028;264.4
1;1;1;1;0;1;0;1;0;1;0;1;1;0;0;0;0;1;8.0006;265
1;1;1;1;0;1;1;0;0;1;0;1;1;0;0;0;0;0;7.316;262.2
1;1;1;1;0;1;1;0;0;1;0;1;1;0;1;0;0;0;7.363;262.8
1;1;1;1;0;1;1;0;0;1;0;1;1;0;1;0;1;0;7.188;262.8
1;1;1;1;0;1;1;0;0;1;0;1;1;0;1;0;1;1;7.1614;264.6
1;1;1;1;0;1;1;0;0;1;0;1;1;0;1;0;0;1;8.0308;264.8
1;1;1;1;0;1;1;0;0;1;0;1;1;0;1;1;0;0;7.3376;262.6
1;1;1;1;0;1;1;0;0;1;0;1;1;0;1;1;1;0;7.0838;262.6
1;1;1;1;0;1;1;0;0;1;0;1;1;0;1;1;1;1;7.2286;264.4
1;1;1;1;0;1;1;0;0;1;0;1;1;0;1;1;0;1;7.994;264.2
1;1;1;1;0;1;1;0;0;1;0;1;1;0;0;0;1;0;7.2076;262.6
1;1;1;1;0;1;1;0;0;1;0;1;1;0;0;0;1;1;7.1694;264.8
1;1;1;1;0;1;1;0;0;1;0;1;1;0;0;0;0;1;8.02;264.6
1;1;1;1;0;1;0;0;1;1;0;1;1;0;0;0;1;0;7.1232;262.4
1;1;1;1;0;1;0;0;1;1;0;1;1;0;0;0;1;1;7.1756;265.2
1;1;1;1;0;1;0;0;1;1;0;1;1;0;0;0;0;1;8.0016;265.2
1;1;1;0;1;1;0;0;1;1;0;1;1;0;0;0;0;0;14.1604;481.4
1;1;1;0;1;1;0;0;1;1;0;1;1;0;1;0;0;0;15.5094;481.2
1;1;1;0;1;1;0;0;1;1;0;1;1;0;1;0;1;0;13.7484;481.4
1;1;1;0;1;1;0;0;1;1;0;1;1;0;1;0;1;1;14.0938;485.4
1;1;1;0;1;1;0;0;1;1;0;1;1;0;1;0;0;1;14.3478;485.2
1;1;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;0;15.6022;480.8
1;1;1;0;1;1;0;0;1;1;0;1;1;0;1;1;1;0;14.0526;482
1;1;1;0;1;1;0;0;1;1;0;1;1;0;1;1;1;1;13.8754;484.2
1;1;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;1;14.3946;484.8
1;1;1;0;1;1;0;1;0;1;0;1;1;0;0;0;0;0;16.7556;516.8
1;1;1;0;1;1;0;1;0;1;0;1;1;0;1;0;0;0;15.2886;517.2
1;1;1;0;1;1;0;1;0;1;0;1;1;0;1;0;1;0;14.842;517.8
1;1;1;0;1;1;0;1;0;1;0;1;1;0;1;0;1;1;15.0814;519.6
1;1;1;0;1;1;0;1;0;1;0;1;1;0;1;0;0;1;16.8008;518.8
1;1;1;0;1;1;0;1;0;1;0;1;1;0;1;1;0;0;16.6532;517.2
1;1;1;0;1;1;0;1;0;1;0;1;1;0;1;1;1;0;14.851;517.8
1;1;1;0;1;1;0;1;0;1;0;1;1;0;1;1;1;1;15.1204;520.2
1;1;1;0;1;1;0;1;0;1;0;1;1;0;1;1;0;1;15.3512;519.4
1;1;1;0;1;1;0;1;0;1;0;1;1;0;0;0;1;0;15.1586;517.4
1;1;1;0;1;1;0;1;0;1;0;1;1;0;0;0;1;1;14.9918;519.2
1;1;1;0;1;1;0;1;0;1;0;1;1;0;0;0;0;1;15.4184;518.4
1;1;1;0;1;1;1;0;0;1;0;1;1;0;0;0;0;0;15.2846;517.6
1;1;1;0;1;1;1;0;0;1;0;1;1;0;1;0;0;0;16.6038;516.4
1;1;1;0;1;1;1;0;0;1;0;1;1;0;1;0;1;0;15.1042;518.2
1;1;1;0;1;1;1;0;0;1;0;1;1;0;1;0;1;1;14.892;519
1;1;1;0;1;1;1;0;0;1;0;1;1;0;1;0;0;1;15.3896;519.4
1;1;1;0;1;1;1;0;0;1;0;1;1;0;1;1;0;0;15.381;517.2
1;1;1;0;1;1;1;0;0;1;0;1;1;0;1;1;1;0;15.1314;518
1;1;1;0;1;1;1;0;0;1;0;1;1;0;1;1;1;1;14.95;519
1;1;1;0;1;1;1;0;0;1;0;1;1;0;1;1;0;1;16.783;518.6
1;1;1;0;1;1;1;0;0;1;0;1;1;0;0;0;1;0;14.8394;517.8
1;1;1;0;1;1;1;0;0;1;0;1;1;0;0;0;1;1;15.1334;519.4
1;1;1;0;1;1;1;0;0;1;0;1;1;0;0;0;0;1;16.743;519
1;1;1;0;1;1;0;0;1;1;0;1;1;0;0;0;1;0;13.732;481.8
1;1;1;0;1;1;0;0;1;1;0;1;1;0;0;0;1;1;14.0728;484.8
1;1;1;0;1;1;0;0;1;1;0;1;1;0;0;0;0;1;15.5712;483.8
1;1;0;0;0;1;0;0;1;1;0;1;1;0;1;0;0;0;7.267;262.2
1;1;0;0;0;1;0;0;1;1;0;1;1;0;1;0;1;0;7.0514;261.8
1;1;0;0;0;1;0;0;1;1;0;1;1;0;1;0;1;1;7.1576;264.6
1;1;0;0;0;1;0;0;1;1;0;1;1;0;1;0;0;1;7.9802;265.2
1;1;0;0;0;1;0;0;1;1;0;1;1;0;1;1;0;0;7.293;262
1;1;0;0;0;1;0;0;1;1;0;1;1;0;1;1;1;0;7.037;261.6
1;1;0;0;0;1;0;0;1;1;0;1;1;0;1;1;1;1;7.196;265.6
1;1;0;0;0;1;0;0;1;1;0;1;1;0;1;1;0;1;7.9718;265
1;1;0;0;0;1;0;1;0;1;0;1;1;0;0;0;0;0;7.9066;263
1;1;0;0;0;1;0;1;0;1;0;1;1;0;1;0;0;0;7.909;262.8
1;1;0;0;0;1;0;1;0;1;0;1;1;0;1;0;1;0;7.1142;263
1;1;0;0;0;1;0;1;0;1;0;1;1;0;1;0;1;1;7.1242;264.4
1;1;0;0;0;1;0;1;0;1;0;1;1;0;1;0;0;1;7.3244;264.4
1;1;0;0;0;1;0;1;0;1;0;1;1;0;1;1;0;0;7.2802;262.8
1;1;0;0;0;1;0;1;0;1;0;1;1;0;1;1;1;0;7.126;263.2
1;1;0;0;0;1;0;1;0;1;0;1;1;0;1;1;1;1;7.1316;264.4
1;1;0;0;0;1;0;1;0;1;0;1;1;0;1;1;0;1;7.9398;264.6
1;1;0;0;0;1;0;1;0;1;0;1;1;0;0;0;1;0;7.1462;263
1;1;0;0;0;1;0;1;0;1;0;1;1;0;0;0;1;1;7.1564;264.4
1;1;0;0;0;1;0;1;0;1;0;1;1;0;0;0;0;1;7.304;263.6
1;1;0;0;0;1;1;0;0;1;0;1;1;0;0;0;0;0;7.2782;262.6
1;1;0;0;0;1;1;0;0;1;0;1;1;0;1;0;0;0;7.2772;262.4
1;1;0;0;0;1;1;0;0;1;0;1;1;0;1;0;1;0;7.0988;262.6
1;1;0;0;0;1;1;0;0;1;0;1;1;0;1;0;1;1;7.1238;264.2
1;1;0;0;0;1;1;0;0;1;0;1;1;0;1;0;0;1;7.954;264.2
1;1;0;0;0;1;1;0;0;1;0;1;1;0;1;1;0;0;7.262;262.6
1;1;0;0;0;1;1;0;0;1;0;1;1;0;1;1;1;0;7.0544;262.4
1;1;0;0;0;1;1;0;0;1;0;1;1;0;1;1;1;1;7.1818;264.6
1;1;0;0;0;1;1;0;0;1;0;1;1;0;1;1;0;1;7.9658;263.8
1;1;0;0;0;1;1;0;0;1;0;1;1;0;0;0;1;0;7.0862;263
1;1;0;0;0;1;1;0;0;1;0;1;1;0;0;0;1;1;7.1384;264.6
1;1;0;0;0;1;1;0;0;1;0;1;1;0;0;0;0;1;7.9546;264.6
1;1;0;0;0;1;0;0;1;1;0;1;1;0;0;0;1;0;7.0408;262.2
1;1;0;0;0;1;0;0;1;1;0;1;1;0;0;0;1;1;7.1662;264.8
1;1;0;0;0;1;0;0;1;1;0;1;1;0;0;0;0;1;8.0282;265.2
1;0;0;0;0;1;0;0;1;1;0;1;1;0;1;0;0;0;7.2578;261.8
1;0;0;0;0;1;0;0;1;1;0;1;1;0;1;0;1;0;7.0766;262
1;0;0;0;0;1;0;0;1;1;0;1;1;0;1;0;1;1;7.1722;265.2
1;0;0;0;0;1;0;0;1;1;0;1;1;0;1;0;0;1;7.9726;265.2
1;0;0;0;0;1;0;0;1;1;0;1;1;0;1;1;0;0;7.2864;262.2
1;0;0;0;0;1;0;0;1;1;0;1;1;0;1;1;1;0;7.1164;262.6
1;0;0;0;0;1;0;0;1;1;0;1;1;0;1;1;1;1;7.1728;265.2
1;0;0;0;0;1;0;0;1;1;0;1;1;0;1;1;0;1;7.9848;264.6
1;0;0;0;0;1;0;1;0;1;0;1;1;0;0;0;0;0;7.2564;262.6
1;0;0;0;0;1;0;1;0;1;0;1;1;0;1;0;0;0;7.8756;262.8
1;0;0;0;0;1;0;1;0;1;0;1;1;0;1;0;1;0;7.095;262.6
1;0;0;0;0;1;0;1;0;1;0;1;1;0;1;0;1;1;7.1068;264.6
1;0;0;0;0;1;0;1;0;1;0;1;1;0;1;0;0;1;7.3252;264.2
1;0;0;0;0;1;0;1;0;1;0;1;1;0;1;1;0;0;7.2924;262.8
1;0;0;0;0;1;0;1;0;1;0;1;1;0;1;1;1;0;7.145;263
1;0;0;0;0;1;0;1;0;1;0;1;1;0;1;1;1;1;7.1342;264.4
1;0;0;0;0;1;0;1;0;1;0;1;1;0;1;1;0;1;7.9306;264.6
1;0;0;0;0;1;0;1;0;1;0;1;1;0;0;0;1;0;7.0864;263
1;0;0;0;0;1;0;1;0;1;0;1;1;0;0;0;1;1;7.1338;264.4
1;0;0;0;0;1;0;1;0;1;0;1;1;0;0;0;0;1;7.9504;264.6
1;0;0;0;0;1;1;0;0;1;0;1;1;0;0;0;0;0;7.2876;262.4
1;0;0;0;0;1;1;0;0;1;0;1;1;0;1;0;0;0;7.8742;262.6
1;0;0;0;0;1;1;0;0;1;0;1;1;0;1;0;1;0;7.0854;262.6
1;0;0;0;0;1;1;0;0;1;0;1;1;0;1;0;1;1;7.106;264.6
1;0;0;0;0;1;1;0;0;1;0;1;1;0;1;0;0;1;7.3242;264.2
1;0;0;0;0;1;1;0;0;1;0;1;1;0;1;1;0;0;7.2992;262.8
1;0;0;0;0;1;1;0;0;1;0;1;1;0;1;1;1;0;7.1132;262.8
1;0;0;0;0;1;1;0;0;1;0;1;1;0;1;1;1;1;7.1446;264
1;0;0;0;0;1;1;0;0;1;0;1;1;0;1;1;0;1;7.942;264.4
1;0;0;0;0;1;1;0;0;1;0;1;1;0;0;0;1;0;7.088;262.8
1;0;0;0;0;1;1;0;0;1;0;1;1;0;0;0;1;1;7.0942;264.4
1;0;0;0;0;1;1;0;0;1;0;1;1;0;0;0;0;1;7.9944;264.4
1;0;0;0;0;1;0;0;1;1;0;1;1;0;0;0;1;0;7.1068;262.2
1;0;0;0;0;1;0;0;1;1;0;1;1;0;0;0;1;1;7.147;264.8
1;0;0;0;0;1;0;0;1;1;0;1;1;0;0;0;0;1;7.9676;264.6
1;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;1;6.6884;249.4
